Round,Winner_ID,Winning_Bid,Second_Price,P1_Strategy,P1_TrueVal,P1_Bid,P1_Profit,P1_TotalProfit,P2_Strategy,P2_TrueVal,P2_Bid,P2_Profit,P2_TotalProfit,P3_Strategy,P3_TrueVal,P3_Bid,P3_Profit,P3_TotalProfit,P4_Strategy,P4_TrueVal,P4_Bid,P4_Profit,P4_TotalProfit,P5_Strategy,P5_TrueVal,P5_Bid,P5_Profit,P5_TotalProfit,P6_Strategy,P6_TrueVal,P6_Bid,P6_Profit,P6_TotalProfit,P7_Strategy,P7_TrueVal,P7_Bid,P7_Profit,P7_TotalProfit,P8_Strategy,P8_TrueVal,P8_Bid,P8_Profit,P8_TotalProfit,P9_Strategy,P9_TrueVal,P9_Bid,P9_Profit,P9_TotalProfit,P10_Strategy,P10_TrueVal,P10_Bid,P10_Profit,P10_TotalProfit,P11_Strategy,P11_TrueVal,P11_Bid,P11_Profit,P11_TotalProfit,P12_Strategy,P12_TrueVal,P12_Bid,P12_Profit,P12_TotalProfit,P13_Strategy,P13_TrueVal,P13_Bid,P13_Profit,P13_TotalProfit,P14_Strategy,P14_TrueVal,P14_Bid,P14_Profit,P14_TotalProfit,P15_Strategy,P15_TrueVal,P15_Bid,P15_Profit,P15_TotalProfit,P16_Strategy,P16_TrueVal,P16_Bid,P16_Profit,P16_TotalProfit,P17_Strategy,P17_TrueVal,P17_Bid,P17_Profit,P17_TotalProfit,P18_Strategy,P18_TrueVal,P18_Bid,P18_Profit,P18_TotalProfit,P19_Strategy,P19_TrueVal,P19_Bid,P19_Profit,P19_TotalProfit,P20_Strategy,P20_TrueVal,P20_Bid,P20_Profit,P20_TotalProfit
39,9,224.8046955091723,222.83519478246575,truthful,87.56966571560272,87.56966571560272,0.0,0.0,random,87.60362956506802,108.53987744988898,0.0,0.0,always_zero,75.69696669575441,0.0,0.0,0.0,always_max,112.76358227241558,200.0,0.0,-184.07547030641837,underbid_10_percent,90.14746831565121,81.13272148408609,0.0,0.0,overbid_10_percent,74.33625563273017,81.7698811960032,0.0,0.0,underbid_fixed_10,132.19417610485445,122.19417610485445,0.0,0.0,overbid_fixed_10,114.82641656910653,124.82641656910653,0.0,0.0,imitate_last_winner,79.6725854791994,224.8046955091723,-143.16260930326635,-4105.916362050335,average_past_winners,134.55799203332248,222.83519478246575,0.0,0.0,adaptive_increase,78.47229830301254,94.16675796361504,0.0,0.0,adaptive_decrease,131.00253521285435,131.00253521285435,0.0,0.0,spiteful,55.25037400568243,82.87556100852365,0.0,-124.80227194906226,timid,51.91145649353525,25.955728246767624,0.0,0.0,epsilon_greedy,58.222144148441444,183.25002249851005,0.0,0.0,trend_follower,142.00195018626928,142.00195018626928,0.0,0.0,memory_3_avg,136.34806985097885,90.61332216326849,0.0,0.0,competitor_aware,56.018658719250716,61.018658719250716,0.0,0.0,win_stay_lose_shift,101.04804482249118,99.30380650404173,0.0,0.0,strategy_switcher,149.2515036303986,179.1018043564783,0.0,0.0
40,9,224.8046955091723,222.88569480109925,truthful,59.33471340419656,59.33471340419656,0.0,0.0,random,124.45877398039383,191.69451200109137,0.0,0.0,always_zero,66.39328350244442,0.0,0.0,0.0,always_max,65.0073711594435,200.0,0.0,-184.07547030641837,underbid_10_percent,87.61082472819115,78.84974225537204,0.0,0.0,overbid_10_percent,142.3242400039352,156.55666400432872,0.0,0.0,underbid_fixed_10,90.69827979525486,80.69827979525486,0.0,0.0,overbid_fixed_10,85.01809014042237,95.01809014042237,0.0,0.0,imitate_last_winner,145.73169916660908,224.8046955091723,-77.15399563449017,-4183.0703576848255,average_past_winners,61.67056186859011,222.88569480109925,0.0,0.0,adaptive_increase,114.91798213659754,137.90157856391704,0.0,0.0,adaptive_decrease,120.43462130868346,120.43462130868346,0.0,0.0,spiteful,114.096831706703,171.1452475600545,0.0,-124.80227194906226,timid,68.98488761502955,34.492443807514775,0.0,0.0,epsilon_greedy,120.04262242919064,120.04262242919064,0.0,0.0,trend_follower,140.3811187061413,140.3811187061413,0.0,0.0,memory_3_avg,101.68888418832063,90.61332222611225,0.0,0.0,competitor_aware,92.44560965529291,97.44560965529291,0.0,0.0,win_stay_lose_shift,140.7272953182374,95.93387195018148,0.0,0.0,strategy_switcher,95.3268406064503,114.39220872774037,0.0,0.0
41,9,224.8046955091723,222.9336698188011,truthful,107.40506203522744,107.40506203522744,0.0,0.0,random,141.365712163718,106.07225987540862,0.0,0.0,always_zero,141.62056600107587,0.0,0.0,0.0,always_max,120.2159980420382,200.0,0.0,-184.07547030641837,underbid_10_percent,129.68962137735417,116.72065923961875,0.0,0.0,overbid_10_percent,77.83839587070558,85.62223545777614,0.0,0.0,underbid_fixed_10,77.07284274456647,67.07284274456647,0.0,0.0,overbid_fixed_10,138.7110190857516,148.7110190857516,0.0,0.0,imitate_last_winner,86.16968321792811,224.8046955091723,-136.76398660087298,-4319.8343442856985,average_past_winners,67.79491743223808,222.9336698188011,0.0,0.0,adaptive_increase,100.64114450433445,120.76937340520134,0.0,0.0,adaptive_decrease,136.09073537855426,136.09073537855426,0.0,0.0,spiteful,51.5450154912257,77.31752323683855,0.0,-124.80227194906226,timid,63.9146632559189,31.95733162795945,0.0,0.0,epsilon_greedy,55.980571946806776,55.980571946806776,0.0,0.0,trend_follower,132.98502827312544,132.98502827312544,0.0,0.0,memory_3_avg,144.89241013832526,90.61332221322702,0.0,0.0,competitor_aware,55.77199714400544,60.77199714400544,0.0,0.0,win_stay_lose_shift,79.37106579980004,128.0312346577701,0.0,0.0,strategy_switcher,115.29439538675166,138.353274464102,0.0,0.0
42,9,224.8046955091723,222.97930459173696,truthful,139.85034812041238,139.85034812041238,0.0,0.0,random,75.11131446562818,189.56179588534275,0.0,0.0,always_zero,133.95686374338413,0.0,0.0,0.0,always_max,124.62667328858498,200.0,0.0,-184.07547030641837,underbid_10_percent,90.53016749121996,81.47715074209796,0.0,0.0,overbid_10_percent,65.32997256729666,71.86296982402634,0.0,0.0,underbid_fixed_10,145.7558552980604,135.7558552980604,0.0,0.0,overbid_fixed_10,59.477979923975795,69.4779799239758,0.0,0.0,imitate_last_winner,95.92296430559162,224.8046955091723,-127.05634028614534,-4446.890684571844,average_past_winners,127.52958637730694,222.97930459173696,0.0,0.0,adaptive_increase,148.8209112571218,178.58509350854615,0.0,0.0,adaptive_decrease,97.2317077616346,97.2317077616346,0.0,0.0,spiteful,90.02464425579609,135.03696638369414,0.0,-124.80227194906226,timid,137.59153320758338,68.79576660379169,0.0,0.0,epsilon_greedy,85.208555036604,85.208555036604,0.0,0.0,trend_follower,134.4499572042638,134.4499572042638,0.0,0.0,memory_3_avg,106.19035235729712,90.61332220086926,0.0,0.0,competitor_aware,58.065806513006855,63.065806513006855,0.0,0.0,win_stay_lose_shift,98.67962141633785,81.27110911985432,0.0,0.0,strategy_switcher,50.742285262117704,60.89074231454124,0.0,0.0
43,9,224.8046955091723,223.02276628024734,truthful,107.1074232317883,107.1074232317883,0.0,0.0,random,102.61553907806638,109.9534341512816,0.0,0.0,always_zero,87.53481435758499,0.0,0.0,0.0,always_max,112.39307115779498,200.0,0.0,-184.07547030641837,underbid_10_percent,54.36811332600124,48.93130199340112,0.0,0.0,overbid_10_percent,64.48303055097819,70.93133360607601,0.0,0.0,underbid_fixed_10,142.79527461588054,132.79527461588054,0.0,0.0,overbid_fixed_10,60.30556937055377,70.30556937055377,0.0,0.0,imitate_last_winner,56.466750272031454,224.8046955091723,-166.5560160082159,-4613.44670058006,average_past_winners,56.869688190425535,223.02276628024734,0.0,0.0,adaptive_increase,70.78261107184203,84.93913328621043,0.0,0.0,adaptive_decrease,57.43082608088799,57.43082608088799,0.0,0.0,spiteful,139.93857695172278,209.90786542758417,0.0,-124.80227194906226,timid,115.98851753606851,57.99425876803426,0.0,0.0,epsilon_greedy,108.90688923621286,158.95564121123894,0.0,0.0,trend_follower,67.50922113305077,67.50922113305077,0.0,0.0,memory_3_avg,134.46635010082366,90.61332221340285,0.0,0.0,competitor_aware,56.68103727462207,61.68103727462207,0.0,0.0,win_stay_lose_shift,97.49221089576955,67.4644273415103,0.0,0.0,strategy_switcher,119.39210685897177,143.27052823076613,0.0,0.0
44,9,224.8046955091723,223.06420649487347,truthful,111.32389943601594,111.32389943601594,0.0,0.0,random,55.44539268152353,70.69400026128567,0.0,0.0,always_zero,64.37621945241905,0.0,0.0,0.0,always_max,55.05256159308824,200.0,0.0,-184.07547030641837,underbid_10_percent,98.858668643867,88.9728017794803,0.0,0.0,overbid_10_percent,114.14649386659248,125.56114325325174,0.0,0.0,underbid_fixed_10,145.01974739949395,135.01974739949395,0.0,0.0,overbid_fixed_10,97.2838533099237,107.2838533099237,0.0,0.0,imitate_last_winner,118.65941679097588,224.8046955091723,-104.40478970389759,-4717.851490283957,average_past_winners,119.0952671157944,223.06420649487347,0.0,0.0,adaptive_increase,72.51281944023351,87.01538332828021,0.0,0.0,adaptive_decrease,132.56213386928533,132.56213386928533,0.0,0.0,spiteful,83.28472160911708,124.92708241367563,0.0,-124.80227194906226,timid,130.48490687928341,65.24245343964171,0.0,0.0,epsilon_greedy,113.03452057051449,113.03452057051449,0.0,0.0,trend_follower,114.49376012082833,114.49376012082833,0.0,0.0,memory_3_avg,135.35902503995624,90.61332220916638,0.0,0.0,competitor_aware,114.35595429594059,119.35595429594059,0.0,0.0,win_stay_lose_shift,136.70794704645078,98.39988649078141,0.0,0.0,strategy_switcher,105.37900686864644,126.45480824237572,0.0,0.0
45,9,224.8046955091723,223.10376306338028,truthful,85.86865649921809,85.86865649921809,0.0,0.0,random,66.52965291751424,185.59548109269184,0.0,0.0,always_zero,122.16390205193109,0.0,0.0,0.0,always_max,93.21854189714993,200.0,0.0,-184.07547030641837,underbid_10_percent,104.25602957564078,93.8304266180767,0.0,0.0,overbid_10_percent,87.94134445330238,96.73547889863262,0.0,0.0,underbid_fixed_10,52.95779575079421,42.95779575079421,0.0,0.0,overbid_fixed_10,113.99174017861326,123.99174017861326,0.0,0.0,imitate_last_winner,130.40454239235262,224.8046955091723,-92.69922067102766,-4810.550710954984,average_past_winners,131.53310064648616,223.10376306338028,0.0,0.0,adaptive_increase,141.6337097924268,169.96045175091214,0.0,0.0,adaptive_decrease,135.78763694157175,135.78763694157175,0.0,0.0,spiteful,106.87022497346206,160.30533746019307,0.0,-124.80227194906226,timid,56.777712768530094,28.388856384265047,0.0,0.0,epsilon_greedy,145.1818354462311,145.1818354462311,0.0,0.0,trend_follower,70.0134484771258,70.0134484771258,0.0,0.0,memory_3_avg,98.57834293295826,90.61332220781283,0.0,0.0,competitor_aware,88.46845771904597,93.46845771904597,0.0,0.0,win_stay_lose_shift,125.80563546784524,3.5121747920829005,0.0,0.0,strategy_switcher,72.59178981878621,87.11014778254345,0.0,0.0
46,9,224.8046955091723,223.14156156217567,truthful,131.8307912160846,131.8307912160846,0.0,0.0,random,85.6593722329377,45.620306855520724,0.0,0.0,always_zero,115.67322117656254,0.0,0.0,0.0,always_max,114.43766758626295,200.0,0.0,-184.07547030641837,underbid_10_percent,81.32605227779428,73.19344705001485,0.0,0.0,overbid_10_percent,135.6075574328784,149.16831317616624,0.0,0.0,underbid_fixed_10,94.72478427188892,84.72478427188892,0.0,0.0,overbid_fixed_10,101.17099178880201,111.17099178880201,0.0,0.0,imitate_last_winner,53.24239612528145,224.8046955091723,-169.8991654368942,-4980.449876391878,average_past_winners,53.04104978666911,223.14156156217567,0.0,0.0,adaptive_increase,147.38748526455296,176.86498231746356,0.0,0.0,adaptive_decrease,116.01239147183325,116.01239147183325,0.0,0.0,spiteful,51.93289694866573,77.89934542299859,0.0,-124.80227194906226,timid,138.419449376888,69.209724688444,0.0,0.0,epsilon_greedy,74.63887978544336,74.63887978544336,0.0,0.0,trend_follower,83.15213284628479,83.15213284628479,0.0,0.0,memory_3_avg,76.17373274969806,90.61332221012735,0.0,0.0,competitor_aware,80.91793081006129,85.91793081006129,0.0,0.0,win_stay_lose_shift,116.0704163303184,140.62773470780198,0.0,0.0,strategy_switcher,97.1138504598341,116.53662055180091,0.0,0.0
47,9,224.8046955091723,223.17771664797993,truthful,57.71617054467375,57.71617054467375,0.0,0.0,random,104.33015569143123,17.293418019271822,0.0,0.0,always_zero,106.19607822611351,0.0,0.0,0.0,always_max,98.40484497164908,200.0,0.0,-184.07547030641837,underbid_10_percent,131.36187250172418,118.22568525155177,0.0,0.0,overbid_10_percent,142.0403988889638,156.2444387778602,0.0,0.0,underbid_fixed_10,53.00861080490922,43.00861080490922,0.0,0.0,overbid_fixed_10,94.72596353687703,104.72596353687703,0.0,0.0,imitate_last_winner,132.20288073120685,224.8046955091723,-90.97483591677309,-5071.424712308652,average_past_winners,95.2404325137043,223.17771664797993,0.0,0.0,adaptive_increase,112.35446777574293,134.82536133089152,0.0,0.0,adaptive_decrease,107.87663205725778,107.87663205725778,0.0,0.0,spiteful,141.6899009049119,212.53485135736784,0.0,-124.80227194906226,timid,139.13011840688768,69.56505920344384,0.0,0.0,epsilon_greedy,104.83898175653476,104.83898175653476,0.0,0.0,trend_follower,55.67036845838393,55.67036845838393,0.0,0.0,memory_3_avg,114.1268497756883,90.61332220903552,0.0,0.0,competitor_aware,100.94114168995713,105.94114168995713,0.0,0.0,win_stay_lose_shift,127.78460351037062,186.3096216020101,0.0,0.0,strategy_switcher,92.2405507161084,110.68866085933008,0.0,0.0
48,9,224.8046955091723,223.21233321949467,truthful,69.61823106918875,69.61823106918875,0.0,0.0,random,74.94556999951172,191.6213007520742,0.0,0.0,always_zero,107.7074191508122,0.0,0.0,0.0,always_max,136.51845944183162,200.0,0.0,-184.07547030641837,underbid_10_percent,101.8824508765515,91.69420578889635,0.0,0.0,overbid_10_percent,111.02265542306087,122.12492096536697,0.0,0.0,underbid_fixed_10,105.79344975270064,95.79344975270064,0.0,0.0,overbid_fixed_10,124.88759847563699,134.887598475637,0.0,0.0,imitate_last_winner,66.42161123989467,224.8046955091723,-156.7907219796,-5228.215434288251,average_past_winners,109.08379273408147,223.21233321949467,0.0,0.0,adaptive_increase,102.47177207876581,122.96612649451896,0.0,0.0,adaptive_decrease,112.84912502764695,112.84912502764695,0.0,0.0,spiteful,92.4164352722841,138.62465290842616,0.0,-124.80227194906226,timid,52.85483678559895,26.427418392799474,0.0,0.0,epsilon_greedy,145.2696782153737,86.60297752952934,0.0,0.0,trend_follower,79.98010008625323,79.98010008625323,0.0,0.0,memory_3_avg,68.37040090897088,90.6133222089919,0.0,0.0,competitor_aware,109.99665127669502,114.99665127669502,0.0,0.0,win_stay_lose_shift,57.678631038204486,93.6613449409198,0.0,0.0,strategy_switcher,53.62925617375025,64.3551074085003,0.0,0.0
49,9,224.8046955091723,223.24550743386294,truthful,132.11723860510764,132.11723860510764,0.0,0.0,random,72.45960238776912,17.33853754208312,0.0,0.0,always_zero,99.25455666831269,0.0,0.0,0.0,always_max,59.50816398947431,200.0,0.0,-184.07547030641837,underbid_10_percent,147.3648073957218,132.62832665614962,0.0,0.0,overbid_10_percent,84.69878552621648,93.16866407883813,0.0,0.0,underbid_fixed_10,70.9862019144241,60.9862019144241,0.0,0.0,overbid_fixed_10,96.24851328378054,106.24851328378054,0.0,0.0,imitate_last_winner,79.213857296074,224.8046955091723,-144.03165013778894,-5372.247084426041,average_past_winners,92.9571653406467,223.24550743386294,0.0,0.0,adaptive_increase,55.873002506947046,67.04760300833645,0.0,0.0,adaptive_decrease,74.48072575379284,74.48072575379284,0.0,0.0,spiteful,66.34160518822715,99.51240778234072,0.0,-124.80227194906226,timid,147.8109309984202,73.9054654992101,0.0,0.0,epsilon_greedy,144.9352656132751,119.84791398273227,0.0,0.0,trend_follower,65.1359894881171,65.1359894881171,0.0,0.0,memory_3_avg,54.98827469705204,90.61332220938493,0.0,0.0,competitor_aware,127.30020368195662,132.30020368195662,0.0,0.0,win_stay_lose_shift,91.50432593427571,96.84598747011283,0.0,0.0,strategy_switcher,119.74551935972836,143.69462323167403,0.0,0.0
50,9,224.8046955091723,223.27732759866518,truthful,148.90549775014122,148.90549775014122,0.0,0.0,random,108.31727871163983,28.15574944213861,0.0,0.0,always_zero,69.6885116989006,0.0,0.0,0.0,always_max,89.54752900809574,200.0,0.0,-184.07547030641837,underbid_10_percent,115.46702990637317,103.92032691573586,0.0,0.0,overbid_10_percent,116.57048433413178,128.22753276754497,0.0,0.0,underbid_fixed_10,51.63386828710074,41.63386828710074,0.0,0.0,overbid_fixed_10,89.92237742174608,99.92237742174608,0.0,0.0,imitate_last_winner,86.56573797090581,224.8046955091723,-136.71158962775937,-5508.9586740538,average_past_winners,112.91324167778016,223.27732759866518,0.0,0.0,adaptive_increase,101.36433803726673,121.63720564472007,0.0,0.0,adaptive_decrease,124.48238934703893,124.48238934703893,0.0,0.0,spiteful,134.28602313086452,201.42903469629678,0.0,-124.80227194906226,timid,102.73745335817281,51.36872667908641,0.0,0.0,epsilon_greedy,55.420407440091346,55.420407440091346,0.0,0.0,trend_follower,106.32969460380929,106.32969460380929,0.0,0.0,memory_3_avg,108.4339991167993,90.61332220913745,0.0,0.0,competitor_aware,146.29799064230332,151.29799064230332,0.0,0.0,win_stay_lose_shift,91.65264046668128,62.43118989697096,0.0,0.0,strategy_switcher,91.51802461214481,109.82162953457377,0.0,0.0
51,9,224.8046955091723,223.3078749568753,truthful,58.40758100253475,58.40758100253475,0.0,0.0,random,149.6581316872547,104.61239024235995,0.0,0.0,always_zero,140.10222168712698,0.0,0.0,0.0,always_max,104.22177147305399,200.0,0.0,-184.07547030641837,underbid_10_percent,74.85768757083282,67.37191881374955,0.0,0.0,overbid_10_percent,52.309755942424395,57.54073153666684,0.0,0.0,underbid_fixed_10,115.90779820498095,105.90779820498095,0.0,0.0,overbid_fixed_10,78.78204712200032,88.78204712200032,0.0,0.0,imitate_last_winner,94.47815324888109,224.8046955091723,-128.82972170799422,-5637.788395761794,average_past_winners,95.52059298230424,223.3078749568753,0.0,0.0,adaptive_increase,63.896200060436136,76.67544007252336,0.0,0.0,adaptive_decrease,72.43740208154668,72.43740208154668,0.0,0.0,spiteful,135.7485650593889,203.62284758908336,0.0,-124.80227194906226,timid,62.660376259569816,31.330188129784908,0.0,0.0,epsilon_greedy,66.8832613333057,66.8832613333057,0.0,0.0,trend_follower,73.00590028084734,73.00590028084734,0.0,0.0,memory_3_avg,53.22146600693901,90.61332220917143,0.0,0.0,competitor_aware,143.8039880149547,148.8039880149547,0.0,0.0,win_stay_lose_shift,106.86821592450318,101.49352394063031,0.0,0.0,strategy_switcher,132.556451378634,159.0677416543608,0.0,0.0
52,9,224.8046955091723,223.33722437946938,truthful,75.49076995024926,75.49076995024926,0.0,0.0,random,94.62381392298062,57.441647865702535,0.0,0.0,always_zero,90.33588733342927,0.0,0.0,0.0,always_max,81.88335541674006,200.0,0.0,-184.07547030641837,underbid_10_percent,145.93932770875546,131.34539493787992,0.0,0.0,overbid_10_percent,110.17831098057067,121.19614207862774,0.0,0.0,underbid_fixed_10,126.60785169507027,116.60785169507027,0.0,0.0,overbid_fixed_10,52.63312819056076,62.63312819056076,0.0,0.0,imitate_last_winner,120.1668520798629,224.8046955091723,-103.17037229960647,-5740.9587680614,average_past_winners,108.0584543619201,223.33722437946938,0.0,0.0,adaptive_increase,77.30281618864105,92.76337942636926,0.0,0.0,adaptive_decrease,128.0961650539693,128.0961650539693,0.0,0.0,spiteful,133.22582111604316,199.83873167406475,0.0,-124.80227194906226,timid,80.53351573512127,40.266757867560635,0.0,0.0,epsilon_greedy,92.45606997318956,92.45606997318956,0.0,0.0,trend_follower,81.23540005412241,81.23540005412241,0.0,0.0,memory_3_avg,116.8455452782021,90.61332220923127,0.0,0.0,competitor_aware,113.18583071407824,118.18583071407824,0.0,0.0,win_stay_lose_shift,64.645031728151,195.8682455221249,0.0,0.0,strategy_switcher,134.58681457691043,161.5041774922925,0.0,0.0
53,9,224.8046955091723,223.3654449781175,truthful,101.90383158496702,101.90383158496702,0.0,0.0,random,142.81615783544615,35.620300245036084,0.0,0.0,always_zero,99.67609571928787,0.0,0.0,0.0,always_max,85.56008726946791,200.0,0.0,-184.07547030641837,underbid_10_percent,65.81726133032119,59.23553519728907,0.0,0.0,overbid_10_percent,104.62135863195371,115.0834944951491,0.0,0.0,underbid_fixed_10,143.24006629045573,133.24006629045573,0.0,0.0,overbid_fixed_10,139.5464382069505,149.5464382069505,0.0,0.0,imitate_last_winner,136.76121228313582,224.8046955091723,-86.60423269498168,-5827.563000756382,average_past_winners,59.09768927722807,223.3654449781175,0.0,0.0,adaptive_increase,111.10811250791907,133.32973500950288,0.0,0.0,adaptive_decrease,107.20461539221392,107.20461539221392,0.0,0.0,spiteful,112.75289118812515,169.12933678218772,0.0,-124.80227194906226,timid,67.63595643785555,33.81797821892778,0.0,0.0,epsilon_greedy,66.14640578515048,179.0028941148458,0.0,0.0,trend_follower,129.78339242436607,129.78339242436607,0.0,0.0,memory_3_avg,85.35346161846219,90.61332220918005,0.0,0.0,competitor_aware,122.79424830470893,127.79424830470893,0.0,0.0,win_stay_lose_shift,63.450420489009694,166.9865437422097,0.0,0.0,strategy_switcher,126.58831182347767,151.9059741881732,0.0,0.0
54,9,224.8046955091723,223.39260064851476,truthful,78.24649591093274,78.24649591093274,0.0,0.0,random,98.0876042718201,195.52243086202643,0.0,0.0,always_zero,109.49170880590943,0.0,0.0,0.0,always_max,58.15430871090324,200.0,0.0,-184.07547030641837,underbid_10_percent,76.47197539759046,68.8247778578314,0.0,0.0,overbid_10_percent,126.6826887747171,139.35095765218884,0.0,0.0,underbid_fixed_10,111.36874726990482,101.36874726990482,0.0,0.0,overbid_fixed_10,100.9989198670005,110.9989198670005,0.0,0.0,imitate_last_winner,93.04340746683698,224.8046955091723,-130.34919318167778,-5957.91219393806,average_past_winners,110.93098412023677,223.39260064851476,0.0,0.0,adaptive_increase,82.11733994446783,98.54080793336139,0.0,0.0,adaptive_decrease,124.8153871097421,124.8153871097421,0.0,0.0,spiteful,75.44363492451645,113.16545238677466,0.0,-124.80227194906226,timid,57.7807162810552,28.8903581405276,0.0,0.0,epsilon_greedy,75.78680264017686,75.78680264017686,0.0,0.0,trend_follower,74.69581370314089,74.69581370314089,0.0,0.0,memory_3_avg,100.04506376369073,90.61332220919427,0.0,0.0,competitor_aware,104.9180744259922,109.9180744259922,0.0,0.0,win_stay_lose_shift,52.846558506870444,108.07277293825544,0.0,0.0,strategy_switcher,145.2758807394517,174.33105688734204,0.0,0.0
55,9,224.8046955091723,223.41875055334174,truthful,138.15654410196262,138.15654410196262,0.0,0.0,random,103.02178372109567,187.67980022355914,0.0,0.0,always_zero,56.75116275441303,0.0,0.0,0.0,always_max,74.38748432032482,200.0,0.0,-184.07547030641837,underbid_10_percent,73.12633842370036,65.81370458133033,0.0,0.0,overbid_10_percent,72.11024842423626,79.32127326665989,0.0,0.0,underbid_fixed_10,110.84110149196887,100.84110149196887,0.0,0.0,overbid_fixed_10,93.90616340589904,103.90616340589904,0.0,0.0,imitate_last_winner,91.02140553420905,224.8046955091723,-132.39734501913267,-6090.309538957193,average_past_winners,69.31591122987577,223.41875055334174,0.0,0.0,adaptive_increase,85.19023465902904,102.22828159083485,0.0,0.0,adaptive_decrease,121.7430049845625,121.7430049845625,0.0,0.0,spiteful,92.159108906374,138.238663359561,0.0,-124.80227194906226,timid,137.08496122368553,68.54248061184276,0.0,0.0,epsilon_greedy,50.72017006475146,14.577331183429699,0.0,0.0,trend_follower,54.11559913847037,54.11559913847037,0.0,0.0,memory_3_avg,128.65478486929902,90.61332220920185,0.0,0.0,competitor_aware,140.55698320487105,145.55698320487105,0.0,0.0,win_stay_lose_shift,117.19290667533063,38.631461250143495,0.0,0.0,strategy_switcher,65.29536201357155,78.35443441628586,0.0,0.0
56,9,224.8046955091723,223.44394955253867,truthful,99.74955886533482,99.74955886533482,0.0,0.0,random,51.50646367113353,56.48073199402608,0.0,0.0,always_zero,106.10815080666976,0.0,0.0,0.0,always_max,94.88253199967838,200.0,0.0,-184.07547030641837,underbid_10_percent,89.53469619240491,80.58122657316441,0.0,0.0,overbid_10_percent,102.37808874769885,112.61589762246875,0.0,0.0,underbid_fixed_10,75.42195946270351,65.42195946270351,0.0,0.0,overbid_fixed_10,54.07196705192767,64.07196705192767,0.0,0.0,imitate_last_winner,96.11139939814228,224.8046955091723,-127.33255015439639,-6217.6420891115895,average_past_winners,128.40405673096495,223.44394955253867,0.0,0.0,adaptive_increase,56.23540988647099,67.48249186376519,0.0,0.0,adaptive_decrease,145.30378888397397,145.30378888397397,0.0,0.0,spiteful,139.9883617954036,209.9825426931054,0.0,-124.80227194906226,timid,117.22919476978663,58.614597384893315,0.0,0.0,epsilon_greedy,67.15461470049587,67.15461470049587,0.0,0.0,trend_follower,78.08132057091964,78.08132057091964,0.0,0.0,memory_3_avg,70.891941391042,90.61332220919206,0.0,0.0,competitor_aware,100.14606560845434,105.14606560845434,0.0,0.0,win_stay_lose_shift,140.13952679914922,155.42692310226897,0.0,0.0,strategy_switcher,137.9170047528338,165.50040570340056,0.0,0.0
57,9,224.8046955091723,223.46824858747854,truthful,149.34062254860174,149.34062254860174,0.0,0.0,random,82.39187886740766,97.84966882122883,0.0,0.0,always_zero,66.02373181492113,0.0,0.0,0.0,always_max,56.068532247305534,200.0,0.0,-184.07547030641837,underbid_10_percent,72.0864342425716,64.87779081831444,0.0,0.0,overbid_10_percent,75.73976247733742,83.31373872507118,0.0,0.0,underbid_fixed_10,64.35917893943744,54.35917893943744,0.0,0.0,overbid_fixed_10,59.7889945750203,69.7889945750203,0.0,0.0,imitate_last_winner,108.24860728029702,224.8046955091723,-115.21964130718152,-6332.861730418771,average_past_winners,96.58502168096993,223.46824858747854,0.0,0.0,adaptive_increase,106.23127490440781,127.47752988528937,0.0,0.0,adaptive_decrease,87.06055817736947,87.06055817736947,0.0,0.0,spiteful,86.14654013551737,129.21981020327604,0.0,-124.80227194906226,timid,72.5565207443355,36.27826037216775,0.0,0.0,epsilon_greedy,88.48838891865016,88.48838891865016,0.0,0.0,trend_follower,119.9431865911947,119.9431865911947,0.0,0.0,memory_3_avg,116.77872813791119,90.61332220919606,0.0,0.0,competitor_aware,69.5755061811995,74.5755061811995,0.0,0.0,win_stay_lose_shift,118.87420745484152,198.54587016694205,0.0,0.0,strategy_switcher,80.57774625792001,96.69329550950401,0.0,0.0
58,9,224.8046955091723,223.49169502470124,truthful,105.26852607955561,105.26852607955561,0.0,0.0,random,145.16040036579284,192.44181647746126,0.0,0.0,always_zero,115.0814851604115,0.0,0.0,0.0,always_max,116.48809279652019,200.0,0.0,-184.07547030641837,underbid_10_percent,139.72243102309164,125.75018792078248,0.0,0.0,overbid_10_percent,126.513563078802,139.16491938668221,0.0,0.0,underbid_fixed_10,78.60401353877259,68.60401353877259,0.0,0.0,overbid_fixed_10,112.15320588814366,122.15320588814366,0.0,0.0,imitate_last_winner,54.229836117603256,224.8046955091723,-169.26185890709797,-6502.123589325869,average_past_winners,99.95385746400618,223.49169502470124,0.0,0.0,adaptive_increase,50.454638238822945,60.54556588658753,0.0,0.0,adaptive_decrease,106.12233240010119,106.12233240010119,0.0,0.0,spiteful,54.42451887866603,81.63677831799905,0.0,-124.80227194906226,timid,128.08567055947108,64.04283527973554,0.0,0.0,epsilon_greedy,53.82727737612567,53.82727737612567,0.0,0.0,trend_follower,85.68768228463043,85.68768228463043,0.0,0.0,memory_3_avg,53.57564893528458,90.61332220919665,0.0,0.0,competitor_aware,78.02665530380133,83.02665530380133,0.0,0.0,win_stay_lose_shift,134.77145118170256,170.64729428590311,0.0,0.0,strategy_switcher,98.88868578674986,118.66642294409982,0.0,0.0
